age,fnlwgt,capital-gain,class
62,88055,0, <=50K
38,129591,0, <=50K
46,142719,0, <=50K
18,264924,0, <=50K
46,128796,0, >50K
38,115336,0, <=50K
52,190333,0, >50K
63,179444,0, <=50K
49,218676,0, <=50K
17,148194,0, <=50K
33,184833,0, <=50K
70,280639,2329, <=50K
19,217769,0, <=50K
27,180553,0, >50K
61,56009,0, <=50K
33,255334,0, >50K
46,328216,0, >50K
29,349154,0, <=50K
40,24763,6849, <=50K
43,41834,0, >50K
24,113466,0, <=50K
29,130856,0, <=50K
61,268797,0, <=50K
48,202117,0, <=50K
19,280146,0, <=50K
30,70377,0, <=50K
24,236696,0, <=50K
39,222572,0, <=50K
46,110702,2036, <=50K
40,96129,0, >50K
27,200492,0, <=50K
25,193820,0, <=50K
31,454508,0, <=50K
58,220789,0, <=50K
33,101345,0, >50K
40,140559,0, <=50K
40,64885,0, >50K
31,402361,0, <=50K
33,143582,0, <=50K
49,185385,0, <=50K
24,112706,0, <=50K
46,130364,0, <=50K
58,147428,0, >50K
20,205895,0, <=50K
65,273569,0, <=50K
43,153160,0, <=50K
48,167918,0, <=50K
41,195661,0, <=50K
27,146243,0, <=50K
52,105428,0, <=50K
26,149943,0, <=50K
52,246197,0, <=50K
52,192563,0, <=50K
19,244115,0, <=50K
39,98587,0, <=50K
47,145886,0, <=50K
27,244315,0, <=50K
48,192779,0, <=50K
50,209464,0, <=50K
60,25141,0, <=50K
28,405793,0, >50K
47,53498,0, <=50K
69,476653,0, <=50K
40,162312,0, <=50K
37,277022,3887, <=50K
41,109762,0, <=50K
38,123031,0, <=50K
46,119890,0, <=50K
21,409230,0, <=50K
44,223308,0, <=50K
38,129150,0, <=50K
47,119199,0, >50K
42,46221,27828, >50K
42,351161,0, <=50K
56,174533,0, >50K
32,324386,0, <=50K
24,126568,0, <=50K
26,275703,0, <=50K
36,219611,2174, <=50K
49,200471,0, <=50K
65,155261,0, >50K
73,74040,0, <=50K
34,226296,0, <=50K
22,211968,0, <=50K
49,126446,0, <=50K
25,262885,0, <=50K
39,188069,0, <=50K
19,113546,0, <=50K
24,227070,0, <=50K
34,136997,0, <=50K
35,119006,0, <=50K
21,212407,0, <=50K
43,197810,0, <=50K
35,35309,0, <=50K
39,141802,0, <=50K
48,184513,0, >50K
33,124187,0, <=50K
19,201743,0, <=50K
17,156736,0, <=50K
43,47261,0, <=50K
62,150693,0, <=50K
53,233734,0, >50K
45,35969,0, >50K
47,159550,0, <=50K
30,190823,0, <=50K
53,213378,0, <=50K
24,257500,0, <=50K
41,488706,0, <=50K
58,239405,0, <=50K
27,105189,4865, <=50K
63,109735,0, <=50K
50,172942,0, <=50K
43,209899,8614, >50K
29,87745,0, <=50K
41,187881,3942, <=50K
55,234125,0, <=50K
36,272944,0, <=50K
23,129232,0, <=50K
22,100345,13550, >50K
58,195835,0, <=50K
25,251854,0, <=50K
40,103474,0, <=50K
38,22042,0, <=50K
37,343721,0, >50K
19,232368,0, <=50K
55,174478,0, <=50K
55,282023,15024, >50K
28,274690,0, <=50K
53,251675,0, <=50K
32,647882,0, <=50K
60,128367,3325, <=50K
32,37380,0, <=50K
34,173730,0, <=50K
49,353824,0, >50K
21,225890,0, <=50K
24,147147,0, <=50K
53,233780,2202, <=50K
29,394927,0, <=50K
34,188682,0, <=50K
52,115209,0, <=50K
41,277192,0, <=50K
21,314182,0, <=50K
43,220776,0, >50K
31,189269,0, <=50K
38,35429,0, <=50K
42,154374,0, >50K
62,161460,0, <=50K
51,251487,0, <=50K
30,177531,0, <=50K
24,53942,0, <=50K
36,113481,0, <=50K
57,361324,0, <=50K
46,330087,0, >50K
33,276221,0, <=50K
42,121055,0, <=50K
62,118696,0, <=50K
64,289741,0, <=50K
18,238401,0, <=50K
43,262038,0, <=50K
62,26911,0, <=50K
29,161155,0, <=50K
43,252519,0, >50K
39,43712,7298, >50K
69,167826,0, <=50K
34,188900,0, <=50K
44,120057,4386, >50K
25,134113,0, <=50K
47,165822,0, <=50K
17,99161,0, <=50K
41,74581,0, <=50K
19,304643,0, <=50K
57,121821,0, <=50K
25,154863,0, <=50K
37,365430,0, >50K
29,183111,0, <=50K
32,50178,0, <=50K
35,186845,0, >50K
52,159908,0, <=50K
41,162189,1831, <=50K
29,128509,0, <=50K
23,143032,0, <=50K
31,382368,0, <=50K
40,210013,0, <=50K
19,293928,0, <=50K
21,208503,0, <=50K
37,191841,8614, >50K
49,355978,99999, >50K
64,202738,0, <=50K
37,144322,0, <=50K
70,155141,0, >50K
22,160120,0, <=50K
29,190450,0, <=50K
37,212900,0, <=50K
29,115677,0, <=50K
38,252250,0, <=50K
27,212041,0, <=50K
58,198145,0, >50K
60,113658,0, <=50K
20,32426,0, <=50K
51,98791,0, >50K
37,203828,0, <=50K
22,186634,0, >50K
56,125147,0, <=50K
26,247455,5178, >50K
19,97215,0, <=50K
37,330826,0, <=50K
27,200802,0, <=50K
27,156266,0, <=50K
52,72257,0, <=50K
45,363087,0, <=50K
28,25955,0, <=50K
20,334633,0, <=50K
28,109162,0, <=50K
44,569761,0, <=50K
30,209900,0, <=50K
26,272986,0, <=50K
55,52267,0, <=50K
46,82946,0, <=50K
51,104651,0, <=50K
25,58441,0, <=50K
43,269733,0, <=50K
19,128453,0, <=50K
36,179468,0, <=50K
36,183081,0, <=50K
48,102938,0, <=50K
30,157289,0, <=50K
24,359828,0, >50K
30,155659,0, <=50K
24,585203,7688, >50K
62,173601,0, <=50K
41,214541,0, <=50K
49,163352,0, >50K
36,153976,0, <=50K
47,247676,5455, <=50K
49,155372,0, <=50K
52,329733,0, <=50K
52,162576,0, >50K
26,176520,0, <=50K
51,226885,0, <=50K
18,120781,0, <=50K
30,375827,0, <=50K
46,205504,0, <=50K
28,198813,0, <=50K
48,254291,7298, >50K
62,159908,0, >50K
49,40000,4064, <=50K
69,102874,0, <=50K
35,117381,8614, >50K
78,180239,0, <=50K
61,539563,0, >50K
24,261561,0, <=50K
29,81057,0, <=50K
36,160120,0, <=50K
17,41979,0, <=50K
27,275110,0, >50K
64,265661,0, <=50K
33,193246,0, <=50K
32,236543,0, <=50K
19,29510,0, <=50K
42,105804,0, <=50K
24,194604,0, <=50K
23,1038553,0, <=50K
51,209320,3325, <=50K
31,193231,3325, <=50K
44,307468,0, >50K
38,255941,10520, >50K
44,107845,0, >50K
44,567788,0, <=50K
38,91857,0, <=50K
36,732569,0, <=50K
29,86613,0, <=50K
46,35961,0, <=50K
47,114754,0, <=50K
30,235124,99999, >50K
37,218490,7688, >50K
27,329426,0, <=50K
43,181015,0, <=50K
44,264740,0, >50K
31,381153,0, <=50K
34,189759,0, >50K
39,230467,0, <=50K
36,218542,0, <=50K
57,298507,3103, >50K
78,111189,0, <=50K
24,168997,0, <=50K
39,168894,0, <=50K
21,149809,0, <=50K
34,344073,0, >50K
22,416165,0, <=50K
36,41490,0, <=50K
61,40269,0, >50K
67,243256,0, <=50K
42,250536,0, <=50K
49,105586,0, >50K
58,51499,0, <=50K
37,189878,0, <=50K
39,179481,4650, <=50K
25,299765,0, <=50K
45,155664,0, >50K
30,54608,0, <=50K
49,174702,0, <=50K
36,285020,2885, <=50K
23,201145,0, <=50K
51,125796,0, <=50K
55,249072,0, <=50K
35,99156,0, <=50K
45,94754,0, <=50K
36,111128,0, >50K
32,157887,0, <=50K
39,74194,0, <=50K
47,168191,0, <=50K
49,28334,0, >50K
52,84278,7688, >50K
44,721161,0, <=50K
36,188069,0, >50K
40,145178,0, <=50K
17,52967,0, <=50K
18,177578,0, <=50K
30,185384,0, <=50K
66,66008,0, <=50K
59,329059,0, <=50K
30,348802,0, <=50K
50,34233,0, <=50K
24,509629,0, <=50K
28,27956,0, <=50K
44,83286,0, >50K
25,309098,0, <=50K
45,188950,0, >50K
20,224217,0, <=50K
67,222899,0, <=50K
40,123306,0, >50K
52,279337,0, <=50K
34,347166,0, >50K
37,251396,0, >50K
17,143034,0, <=50K
25,57635,0, >50K
35,162651,0, <=50K
63,28334,0, >50K
38,84570,0, <=50K
33,181091,0, >50K
51,117496,0, >50K
64,216160,0, >50K
50,204447,0, <=50K
18,374969,0, <=50K
67,35015,0, <=50K
46,179869,0, <=50K
60,137733,0, <=50K
29,193125,0, <=50K
30,103649,0, <=50K
56,54260,2885, <=50K
29,197932,0, >50K
37,249720,0, <=50K
55,223613,0, <=50K
24,259865,0, <=50K
21,301694,0, <=50K
46,276934,0, >50K
25,395512,0, <=50K
40,168071,0, <=50K
23,45317,0, <=50K
43,311177,0, <=50K
29,190636,0, >50K
59,221336,0, <=50K
18,120691,0, <=50K
28,107389,0, <=50K
17,293440,0, <=50K
53,145409,0, >50K
22,213902,0, <=50K
63,100099,0, <=50K
32,191856,0, >50K
40,233891,0, <=50K
61,96073,0, >50K
35,474136,0, <=50K
43,355856,0, <=50K
20,144685,0, <=50K
48,139212,0, <=50K
56,143931,0, <=50K
51,160703,0, <=50K
34,191291,0, <=50K
44,68729,0, >50K
61,119986,0, >50K
37,227545,0, >50K
36,32776,0, >50K
34,228881,0, <=50K
23,84648,0, <=50K
63,101996,0, >50K
63,68954,0, <=50K
47,285060,0, >50K
55,209569,0, >50K
31,331126,0, <=50K
27,279872,0, <=50K
58,150560,14084, >50K
28,185647,0, <=50K
52,128871,0, <=50K
31,386331,0, <=50K
53,117814,0, <=50K
43,220609,0, <=50K
43,117022,0, <=50K
50,176751,0, >50K
68,76371,0, <=50K
37,80410,0, <=50K
26,127202,0, <=50K
22,121471,0, <=50K
22,219086,0, <=50K
59,271571,15024, >50K
30,241583,0, <=50K
24,374253,0, <=50K
30,214993,0, <=50K
50,199995,0, >50K
38,450924,3942, <=50K
29,120359,0, <=50K
76,93125,1424, <=50K
21,187513,0, <=50K
65,243569,0, <=50K
43,295510,0, >50K
29,29732,0, <=50K
32,211743,0, <=50K
37,251396,0, >50K
64,477697,0, <=50K
49,151584,0, >50K
44,193882,0, >50K
68,117542,1409, <=50K
34,242460,7688, >50K
35,411395,0, <=50K
53,191025,0, <=50K
24,154571,0, <=50K
31,208657,0, <=50K
25,29599,0, <=50K
36,423711,0, <=50K
29,122000,0, <=50K
37,148581,0, >50K
42,222978,0, <=50K
30,149118,0, <=50K
32,218407,0, <=50K
47,112200,10520, >50K
44,85604,0, >50K
19,111232,0, <=50K
22,99199,0, <=50K
51,199995,0, >50K
69,122850,0, <=50K
73,90557,0, <=50K
18,271935,0, <=50K
33,361497,0, <=50K
22,399020,0, <=50K
33,345277,0, >50K
20,55233,0, <=50K
28,200515,0, <=50K
25,188119,0, <=50K
27,176683,0, <=50K
22,309178,0, <=50K
67,40021,0, <=50K
31,49923,0, <=50K
36,36635,0, <=50K
43,325706,0, >50K
33,124407,0, <=50K
37,301568,0, >50K
27,339956,0, <=50K
36,176335,0, <=50K
33,198452,0, <=50K
63,213945,15024, >50K
48,171807,0, >50K
25,362826,0, <=50K
41,344329,0, <=50K
26,137678,0, <=50K
23,175424,0, <=50K
33,73296,1831, <=50K
30,137613,0, <=50K
67,354405,0, <=50K
32,130057,0, >50K
48,362883,0, >50K
51,49017,0, <=50K
39,149943,0, <=50K
40,99185,0, <=50K
40,294708,0, >50K
19,228238,0, <=50K
28,156819,0, <=50K
47,332727,0, >50K
20,289944,0, <=50K
41,116103,914, <=50K
29,24153,0, <=50K
40,273425,0, >50K
61,231183,0, <=50K
25,313930,0, <=50K
26,114483,0, <=50K
43,162108,0, <=50K
17,168807,0, <=50K
43,143828,9562, >50K
73,242769,3471, <=50K
46,111558,0, <=50K
19,69770,0, <=50K
37,291981,0, <=50K
26,102460,0, <=50K
47,151584,0, <=50K
47,287320,0, <=50K
29,115677,0, <=50K
29,239632,0, <=50K
33,409172,0, <=50K
20,186849,0, <=50K
28,118861,0, <=50K
26,142689,0, <=50K
41,170924,0, <=50K
67,274451,0, <=50K
43,153489,0, <=50K
35,186489,0, <=50K
18,192409,0, <=50K
55,337599,0, <=50K
44,195545,0, <=50K
64,61892,0, <=50K
34,175697,0, <=50K
38,80303,0, >50K
25,419658,0, <=50K
21,319163,0, <=50K
37,126743,0, <=50K
39,301568,0, <=50K
34,120461,0, <=50K
23,268145,0, <=50K
54,257337,0, >50K
49,213354,0, >50K
25,303431,0, <=50K
51,124963,0, <=50K
29,158218,0, <=50K
27,553473,0, <=50K
53,46155,0, <=50K
68,138714,0, >50K
56,231781,0, >50K
30,496414,0, <=50K
24,19410,0, <=50K
70,28471,0, <=50K
24,185821,0, <=50K
74,272667,0, <=50K
23,194031,0, <=50K
41,144995,0, <=50K
45,162494,0, <=50K
35,171968,0, <=50K
21,232569,0, <=50K
45,161819,0, <=50K
18,123343,0, <=50K
49,105449,0, <=50K
49,181717,0, <=50K
45,102359,0, <=50K
27,72887,0, <=50K
28,154571,0, <=50K
35,255191,0, >50K
33,174789,0, <=50K
35,110402,0, <=50K
19,208513,0, <=50K
33,121904,0, <=50K
28,34335,14084, >50K
49,59380,0, <=50K
61,135285,0, <=50K
39,126675,0, <=50K
22,217363,0, <=50K
42,91836,0, <=50K
22,184813,0, <=50K
18,178142,0, <=50K
49,102359,0, >50K
33,281832,0, >50K
28,96226,0, <=50K
42,195124,0, <=50K
20,56322,2176, <=50K
50,97449,0, <=50K
32,339773,0, >50K
31,210926,0, <=50K
29,199499,0, <=50K
46,190729,0, <=50K
32,191385,0, <=50K
61,193479,0, <=50K
43,225165,0, <=50K
35,346766,0, <=50K
39,152307,0, <=50K
18,79990,0, <=50K
42,170649,0, <=50K
23,197207,0, <=50K
32,229732,0, <=50K
52,204402,0, >50K
36,181065,0, >50K
38,179579,0, >50K
50,237729,0, >50K
23,164574,0, <=50K
71,179574,0, >50K
27,191782,0, <=50K
56,146660,0, <=50K
28,115945,0, <=50K
45,210875,0, <=50K
28,137898,0, <=50K
28,216965,0, <=50K
18,201554,0, <=50K
62,57970,0, <=50K
35,208378,0, <=50K
39,61343,0, <=50K
24,283872,0, <=50K
58,225603,0, <=50K
48,401333,0, <=50K
57,278228,0, >50K
31,145377,0, <=50K
25,120238,0, <=50K
34,187215,15024, >50K
29,144063,0, <=50K
38,238721,0, <=50K
21,164920,0, <=50K
34,152493,0, <=50K
50,92968,0, <=50K
50,136836,0, <=50K
49,216453,0, <=50K
30,349148,0, <=50K
29,309620,0, <=50K
22,347803,0, <=50K
42,85995,0, <=50K
19,167428,0, <=50K
31,164569,0, <=50K
42,308279,0, <=50K
20,56322,0, <=50K
51,203015,0, <=50K
50,211654,0, >50K
27,120126,0, <=50K
26,239043,0, <=50K
61,179761,0, >50K
20,312017,0, <=50K
51,257485,0, >50K
52,49243,0, <=50K
33,229716,0, <=50K
31,341672,0, <=50K
24,32311,0, <=50K
56,275236,0, <=50K
19,400356,0, <=50K
29,184596,3942, <=50K
18,186909,1055, <=50K
43,152420,0, <=50K
43,261929,25236, >50K
21,235442,0, <=50K
51,161691,0, <=50K
20,173945,0, <=50K
41,355918,0, >50K
45,198660,0, >50K
20,122649,0, <=50K
28,421967,0, >50K
50,259377,15024, >50K
47,74305,0, <=50K
80,34340,0, <=50K
47,182752,0, <=50K
19,48393,0, <=50K
45,34248,0, <=50K
17,186677,0, <=50K
37,167851,0, <=50K
27,146460,0, <=50K
17,209650,0, <=50K
18,132986,0, <=50K
57,94429,0, <=50K
26,252406,0, <=50K
26,174592,0, <=50K
36,151322,0, >50K
51,37237,0, >50K
38,101192,0, <=50K
77,152900,0, <=50K
51,94081,0, >50K
24,329408,0, <=50K
35,106028,0, <=50K
35,164866,0, <=50K
51,167793,15024, >50K
28,138692,0, >50K
37,173968,0, <=50K
43,228320,0, <=50K
23,96585,0, <=50K
42,156580,0, <=50K
58,210673,0, >50K
52,137753,0, <=50K
29,29865,0, <=50K
27,196044,0, <=50K
28,308995,0, <=50K
59,159008,7298, >50K
28,362491,0, <=50K
24,94395,0, <=50K
20,320047,0, <=50K
54,98535,0, >50K
65,183170,0, <=50K
18,331511,0, <=50K
38,195686,0, >50K
29,178244,0, <=50K
27,127833,0, <=50K
36,269722,0, <=50K
55,136819,0, <=50K
22,205604,0, <=50K
28,132078,0, <=50K
20,234880,0, <=50K
24,196816,3908, <=50K
36,237943,15024, >50K
68,140852,0, <=50K
49,105614,0, >50K
18,83492,0, <=50K
50,225772,0, >50K
37,242713,0, <=50K
60,355865,0, >50K
43,173316,0, <=50K
43,35662,0, >50K
17,297246,0, <=50K
43,108945,0, <=50K
39,112158,0, <=50K
21,57298,0, <=50K
42,115323,0, <=50K
48,164582,7298, >50K
56,295067,14084, >50K
21,177265,0, <=50K
28,336543,0, >50K
39,52870,0, >50K
40,316820,4064, <=50K
38,200153,0, <=50K
59,453067,0, >50K
51,27166,0, <=50K
19,299598,0, <=50K
23,122048,0, <=50K
31,345277,0, <=50K
42,113147,0, <=50K
43,34007,0, >50K
45,255014,0, >50K
34,152667,0, <=50K
21,231053,0, <=50K
34,103651,0, >50K
55,124137,0, >50K
30,198183,0, <=50K
29,183627,3137, <=50K
19,466458,0, <=50K
45,114396,0, <=50K
42,186376,0, >50K
32,290964,0, <=50K
90,282095,0, <=50K
44,244974,0, >50K
34,114691,0, >50K
35,107160,0, <=50K
39,142573,0, <=50K
29,203833,0, <=50K
24,47791,0, <=50K
49,133729,0, <=50K
52,135339,0, >50K
54,135803,15024, >50K
31,128591,0, <=50K
44,133853,0, <=50K
18,137363,0, <=50K
27,243569,0, <=50K
24,119156,0, <=50K
30,391114,0, <=50K
27,252506,0, <=50K
34,117503,0, <=50K
25,117833,0, <=50K
39,294183,0, <=50K
28,394927,0, >50K
51,259323,0, <=50K
21,207988,0, <=50K
33,96635,0, <=50K
27,192283,0, <=50K
29,214881,0, <=50K
33,167474,0, <=50K
37,110713,0, >50K
20,201204,0, <=50K
24,197666,0, <=50K
29,162002,0, <=50K
31,263561,0, >50K
41,224799,0, <=50K
42,89942,0, <=50K
20,238685,0, <=50K
54,38795,0, <=50K
55,90414,0, <=50K
21,190805,0, <=50K
52,23780,0, >50K
19,285263,0, <=50K
33,177331,0, <=50K
22,347530,0, <=50K
59,230039,0, <=50K
17,210547,0, <=50K
31,204752,0, <=50K
74,104001,0, >50K
45,253116,0, <=50K
36,169037,0, <=50K
35,202027,0, <=50K
45,170099,0, <=50K
42,212847,0, <=50K
50,307392,0, <=50K
39,233428,0, <=50K
44,355728,0, <=50K
52,177995,0, >50K
24,283613,0, <=50K
56,184598,0, <=50K
27,185647,0, >50K
47,192894,0, >50K
40,284706,0, >50K
38,179579,0, <=50K
27,131679,0, <=50K
52,132973,0, <=50K
22,154713,0, <=50K
41,121718,0, <=50K
30,255279,0, <=50K
55,202559,0, <=50K
25,123095,0, <=50K
32,153326,0, <=50K
28,75695,0, <=50K
33,206609,0, <=50K
17,234780,0, <=50K
27,178778,0, <=50K
55,171355,0, <=50K
63,95680,0, >50K
39,196673,5013, <=50K
51,73670,4386, >50K
67,139960,0, <=50K
41,397280,0, <=50K
27,60374,0, <=50K
54,421561,0, >50K
59,245196,0, >50K
18,27620,0, <=50K
19,187570,0, <=50K
31,102884,0, <=50K
17,228399,0, <=50K
42,340234,15024, >50K
37,176293,0, <=50K
51,108435,0, <=50K
48,161187,2463, <=50K
23,278391,0, <=50K
27,157941,0, <=50K
25,182866,0, <=50K
69,370888,2964, <=50K
30,206512,0, <=50K
33,357954,0, <=50K
28,189346,0, <=50K
45,234652,0, <=50K
25,113436,0, <=50K
37,204145,0, >50K
59,157305,0, <=50K
26,104045,0, <=50K
48,280422,0, <=50K
64,173754,0, <=50K
39,211154,0, <=50K
24,321435,0, <=50K
40,177083,0, <=50K
46,178829,0, >50K
35,287658,0, >50K
43,209894,0, >50K
31,334744,0, <=50K
22,306967,0, <=50K
35,52187,0, <=50K
35,101978,0, <=50K
35,483530,0, <=50K
40,77357,0, >50K
50,149770,0, <=50K
48,328606,14084, >50K
70,172652,0, <=50K
46,188293,0, <=50K
36,116608,0, <=50K
37,348960,0, >50K
24,329530,0, <=50K
47,93476,0, <=50K
35,195744,0, <=50K
43,125833,0, <=50K
18,191117,0, <=50K
54,311020,0, <=50K
62,210464,0, <=50K
36,135289,0, >50K
27,156266,0, <=50K
23,154210,0, <=50K
61,160625,4386, >50K
39,331481,0, <=50K
33,249249,0, >50K
28,261725,0, <=50K
22,239612,0, <=50K
31,226696,0, >50K
26,190330,0, <=50K
44,193755,0, >50K
73,192740,0, <=50K
44,201924,0, <=50K
35,77146,0, <=50K
33,126414,0, <=50K
27,43652,0, <=50K
47,227244,0, >50K
29,160731,0, >50K
33,287878,0, <=50K
50,166758,0, <=50K
32,183811,2829, <=50K
41,254818,0, <=50K
19,220517,0, <=50K
45,295046,0, >50K
65,190568,0, <=50K
42,211915,0, <=50K
33,295621,0, >50K
32,204567,99999, >50K
42,204235,0, >50K
49,186982,0, >50K
38,133586,0, <=50K
38,165930,0, <=50K
37,164898,0, <=50K
24,278155,0, <=50K
27,115705,0, <=50K
25,150553,0, <=50K
29,185127,0, <=50K
46,201595,0, <=50K
44,165815,0, <=50K
26,102420,0, <=50K
46,344172,0, >50K
38,222450,0, <=50K
38,212245,0, <=50K
22,190625,0, <=50K
33,203488,0, <=50K
50,304260,0, <=50K
31,243665,0, >50K
26,189238,0, <=50K
42,77373,0, <=50K
27,410351,0, <=50K
34,36385,0, >50K
64,110150,0, <=50K
43,198316,0, <=50K
39,127772,0, <=50K
47,199058,0, >50K
56,285730,0, <=50K
25,334133,0, <=50K
60,97030,0, <=50K
52,67090,0, <=50K
43,397963,594, <=50K
46,182533,0, <=50K
19,560804,0, <=50K
56,365050,0, <=50K
22,110200,0, <=50K
28,150025,0, <=50K
39,299828,0, <=50K
28,109282,0, <=50K
31,103435,0, >50K
22,34747,0, <=50K
39,137522,0, >50K
39,286789,0, >50K
28,211032,0, <=50K
67,192916,3818, <=50K
31,219318,0, <=50K
50,112873,0, <=50K
34,36069,3908, <=50K
48,73434,0, >50K
51,200576,0, <=50K
54,172962,0, <=50K
44,44006,0, <=50K
20,234474,0, <=50K
37,212826,0, <=50K
38,234901,0, <=50K
59,200700,0, <=50K
59,41258,0, <=50K
51,249644,0, >50K
60,230165,0, <=50K
29,351731,0, <=50K
37,114765,0, <=50K
42,349884,0, <=50K
28,204247,0, >50K
34,143392,0, <=50K
50,37913,0, >50K
22,150683,0, <=50K
27,207611,0, <=50K
45,319666,0, <=50K
39,155961,0, <=50K
25,117833,0, <=50K
63,447079,0, <=50K
24,142404,0, >50K
18,155752,0, <=50K
19,252292,0, <=50K
23,111450,0, <=50K
20,528616,0, <=50K
17,228786,0, <=50K
63,80572,0, >50K
28,180271,0, >50K
51,237819,0, >50K
29,157612,3325, <=50K
64,379062,0, <=50K
17,191910,0, <=50K
45,326064,6497, <=50K
18,312353,0, <=50K
31,213307,0, <=50K
48,209057,0, >50K
41,340148,0, <=50K
65,154171,20051, >50K
27,94064,0, <=50K
39,119098,0, <=50K
51,388496,0, >50K
49,181363,0, >50K
58,210031,0, <=50K
36,206951,0, >50K
25,485496,0, <=50K
41,210259,0, <=50K
31,118551,0, <=50K
63,180911,4386, >50K
50,242517,0, <=50K
63,298113,0, <=50K
44,277783,0, <=50K
48,155862,0, <=50K
51,171924,0, <=50K
18,243900,0, <=50K
23,231160,0, <=50K
31,356882,5013, <=50K
38,49020,0, <=50K
19,105460,0, <=50K
56,157749,0, >50K
31,131568,0, <=50K
46,332355,0, <=50K
39,204501,0, >50K
56,305767,0, <=50K
31,129761,0, <=50K
42,130126,0, >50K
53,102828,0, >50K
18,160984,0, <=50K
18,255282,0, <=50K
20,346341,0, <=50K
27,285897,0, >50K
31,356689,0, <=50K
52,192386,5013, <=50K
46,394860,0, <=50K
30,113129,0, <=50K
26,55929,0, <=50K
48,177018,0, >50K
37,161141,0, >50K
29,309463,0, <=50K
49,165468,7688, >50K
24,49218,0, <=50K
74,119129,0, <=50K
56,162130,0, >50K
39,129573,0, <=50K
21,306850,0, <=50K
29,135296,0, >50K
43,187322,0, <=50K
23,55674,2907, <=50K
26,148298,0, <=50K
47,34845,0, <=50K
27,200733,0, <=50K
45,191858,0, >50K
30,425528,0, <=50K
35,44780,7688, >50K
33,125856,0, <=50K
37,100508,0, >50K
21,148294,0, <=50K
42,39324,0, <=50K
48,147397,0, <=50K
46,24728,0, <=50K
36,177616,0, <=50K
54,163826,0, <=50K
25,199947,0, <=50K
26,386949,0, <=50K
36,116133,0, <=50K
56,196307,0, <=50K
37,177181,0, <=50K
26,324854,0, >50K
23,188505,0, <=50K
23,502316,0, <=50K
41,26892,0, <=50K
55,102058,0, >50K
39,167728,0, >50K
67,233681,0, <=50K
60,26756,0, <=50K
54,101890,0, <=50K
38,192337,0, >50K
47,340982,3103, >50K
49,102308,0, >50K
19,84747,0, <=50K
20,197752,0, <=50K
66,185336,0, <=50K
22,289984,0, <=50K
51,125417,0, >50K
19,278480,0, <=50K
36,146412,0, <=50K
33,193042,0, >50K
41,53956,0, <=50K
90,175491,9386, >50K
78,33186,0, <=50K
36,144154,0, <=50K
30,194901,0, <=50K
35,335777,0, <=50K
46,139268,0, >50K
38,33887,0, <=50K
24,283613,0, <=50K
40,141245,0, <=50K
49,298130,0, <=50K
19,186096,0, <=50K
77,187656,0, <=50K
46,102308,0, >50K
41,124639,0, <=50K
28,388112,0, <=50K
21,109952,0, <=50K
24,164529,0, <=50K
36,247750,0, <=50K
23,103588,0, <=50K
38,248919,0, <=50K
29,178551,0, <=50K
38,136137,0, >50K
47,55377,0, >50K
39,177728,0, <=50K
40,243580,0, <=50K
21,188535,0, <=50K
32,63910,0, <=50K
23,219535,0, <=50K
44,180609,0, <=50K
37,59313,0, <=50K
70,170428,0, <=50K
51,102615,0, >50K
66,193132,0, <=50K
57,124137,0, <=50K
36,136629,0, >50K
48,148995,0, >50K
24,203076,0, <=50K
51,63424,0, >50K
43,241895,0, >50K
27,266973,0, <=50K
32,188048,0, <=50K
20,366929,0, <=50K
33,214129,0, <=50K
19,250818,0, <=50K
32,240979,0, >50K
35,98283,0, >50K
26,104746,5013, <=50K
39,103710,0, <=50K
24,159580,0, <=50K
45,117409,0, >50K
20,140001,0, <=50K
49,31650,0, <=50K
35,80771,0, <=50K
30,66278,0, <=50K
23,107801,0, <=50K
33,206609,0, <=50K
35,282461,0, <=50K
31,188246,0, <=50K
20,279763,0, <=50K
44,467799,0, <=50K
33,137674,0, <=50K
50,158284,0, <=50K
25,204219,0, <=50K
28,210498,0, <=50K
60,63526,0, >50K
38,216924,0, <=50K
38,372559,0, <=50K
57,199114,0, <=50K
50,168539,0, >50K
39,189911,0, <=50K
69,61958,1424, <=50K
51,68898,0, >50K
42,204450,0, <=50K
53,311350,0, >50K
37,113750,0, <=50K
37,359591,0, <=50K
38,132879,7298, >50K
20,301199,0, <=50K
38,267540,0, <=50K
52,185407,0, >50K
48,191277,0, >50K
30,78980,0, >50K
37,241463,0, >50K
47,216999,0, <=50K
33,120508,0, <=50K
33,122612,0, <=50K
20,94057,0, <=50K
41,197558,0, <=50K
32,351869,0, >50K
54,121761,0, <=50K
36,184556,0, <=50K
46,268281,0, <=50K
45,235646,0, >50K
18,186909,0, <=50K
62,35783,0, <=50K
33,188861,0, <=50K
42,363591,0, <=50K
18,469921,0, <=50K
32,51150,0, <=50K
43,174325,0, <=50K
20,347530,0, <=50K
50,72351,0, <=50K
42,185129,0, >50K
36,188571,0, <=50K
22,255252,0, <=50K
30,291951,0, <=50K
33,223046,0, <=50K
43,37937,0, <=50K
38,295127,0, <=50K
34,183801,0, <=50K
40,116218,0, <=50K
40,143069,0, <=50K
41,235951,0, >50K
57,112840,0, >50K
65,146454,0, <=50K
52,43705,0, <=50K
59,122283,99999, >50K
18,376647,2176, <=50K
48,101299,0, <=50K
45,96798,0, <=50K
24,194654,0, <=50K
27,206889,0, <=50K
